;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;CUMUL_VAC_INIT;CUMUL_VAC_COMPLETE;CUMUL_VAC_LEAST;COVER_1_VAC;COVER;COVER_INIT;COVER_COMPLETE;COVER_LEAST;RECEIVED;DISTRIBUTED
446;AGES;19/07/21;2021;29;All;50-64 anos;10876;114584;22;125482;1796830;1792727;221;3589778;231015;1792727;2023742;0,826439933;0,824552786;0,106253803;0,824552786;0,930806589;NA;NA
447;AGES;19/07/21;2021;29;All;65-79 anos;7135;42460;7;49602;1588965;1531680;167;3120812;100956;1531680;1632636;0,975987956;0,940801863;0,062010076;0,940801863;1,002811939;NA;NA
448;AGES;19/07/21;2021;29;All;80 ou mais anos;2194;3081;1;5276;674337;652413;95;1326845;26749;652413;679162;0,989358705;0,957192741;0,039245001;0,957192741;0,996437741;NA;NA
449;AGES;19/07/21;2021;29;All;Desconhecido;0;0;0;0;5;6;0;11;-1;6;5;NA;NA;NA;NA;NA;NA;NA
450;AGES;19/07/21;2021;29;All;NA;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
451;AGES;26/07/21;2021;30;All;0-17 anos;1572;204;0;1776;5455;2880;2;8337;2616;2880;5496;0,003205642;0,001692438;0,001537298;0%;0%;NA;NA
452;AGES;26/07/21;2021;30;All;18-24 anos;18997;19901;4;38902;114697;90620;35;205352;67083;90620;157703;0,146826255;0,116004736;0,085874484;12%;20%;NA;NA
453;AGES;26/07/21;2021;30;All;25-49 anos;56031;321254;28;377313;2190605;1666674;258;3857537;857131;1666674;2523805;0,657531109;0,500268193;0,257276094;50%;76%;NA;NA
454;AGES;26/07/21;2021;30;All;50-64 anos;8847;80569;18;89434;1805677;1873296;239;3679212;174551;1873296;2047847;0,830509051;0,861609958;0,080283564;86%;94%;NA;NA
455;AGES;26/07/21;2021;30;All;65-79 anos;8002;30740;5;38747;1596967;1562420;172;3159559;80335;1562420;1642755;0,980903015;0,959683255;0,049344065;96%;100%;NA;NA
456;AGES;26/07/21;2021;30;All;80 ou mais anos;2441;2743;0;5184;676778;655156;95;1332029;26932;655156;682088;0,992940037;0,961217154;0,039513491;96%;100%;NA;NA
457;AGES;26/07/21;2021;30;All;Desconhecido;0;2;0;2;5;8;0;13;;8;6;NA;NA;NA;NA;NA;NA;NA
458;AGES;26/07/21;2021;30;All;NA;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
459;GENERAL;04/01/21;2021;1;All;All;48377;53;0;48430;83895;56;0;83951;83845;56;83901;0,008146528;5,44E-06;0,008141673;5,44E-06;0,008147111;NA;NA
460;GENERAL;11/01/21;2021;2;All;All;49513;1169;1;50683;133408;1225;1;134634;132189;1225;133414;0,012954431;0,000118952;0,012836062;0,000118952;0,012955014;NA;NA
461;GENERAL;18/01/21;2021;3;All;All;121719;32635;10;154364;255127;33860;11;288998;221273;33860;255133;0,024773816;0,003287937;0,021486462;0,003287937;0,024774399;NA;NA
462;GENERAL;25/01/21;2021;4;All;All;41512;45601;68;87181;296639;79461;79;376179;217185;79461;296646;0,028804791;0,00771597;0,021089501;0,00771597;0,028805471;NA;NA
463;GENERAL;01/02/21;2021;5;All;All;23740;37462;2;61204;320379;116923;81;437383;203468;116923;320391;0,031110037;0,011353674;0,019757528;0,011353674;0,031111202;NA;NA
464;GENERAL;08/02/21;2021;6;All;All;40742;99164;10;139916;361121;216087;91;577299;145046;216087;361133;0,035066242;0,020982881;0,014084526;0,020982881;0,035067408;NA;NA
465;GENERAL;15/02/21;2021;7;All;All;103309;50077;13;153399;464430;266164;104;730698;198278;266164;464442;0,045097945;0,025845551;0,019253559;0,025845551;0,04509911;651900;571981
466;GENERAL;22/02/21;2021;8;All;All;176762;20575;16;197353;641192;286739;120;928051;354465;286739;641204;0,062262217;0,027843463;0,034419919;0,027843463;0,062263382;830730;718143
467;GENERAL;01/03/21;2021;9;All;All;138776;33502;12;172290;779968;320241;132;1100341;459754;320241;779995;0,075737902;0,031096637;0,044643887;0,031096637;0,075740524;1002999;933847
468;GENERAL;08/03/21;2021;10;All;All;95303;51899;10;147212;875271;372140;142;1247553;503182;372140;875322;0,084992191;0,03613623;0,048860913;0,03613623;0,084997143;1186389;1095103
469;GENERAL;15/03/21;2021;11;All;All;81430;110032;17;191479;956701;482172;159;1439032;474598;482172;956770;0,092899358;0,046820761;0,046085297;0,046820761;0,092906058;1468929;1264093
470;GENERAL;22/03/21;2021;12;All;All;256627;21474;3;278104;1213328;503646;162;1717136;709769;503646;1213415;0,11781883;0,04890597;0,068921308;0,04890597;0,117827278;1713540;1462079
471;GENERAL;29/03/21;2021;13;All;All;137467;84412;6;221885;1350795;588058;168;1939021;762861;588058;1350919;0,131167406;0,057102701;0,074076746;0,057102701;0,131179447;1883850;1753999
472;GENERAL;05/04/21;2021;14;All;All;256444;53138;7;309589;1607239;641196;175;2248610;966255;641196;1607451;0,156069108;0,062262605;0,093827088;0,062262605;0,156089694;2344530;1996561
473;GENERAL;12/04/21;2021;15;All;All;425450;54202;8;479660;2032689;695398;183;2728270;1337518;695398;2032916;0,197381944;0,067525829;0,129878158;0,067525829;0,197403987;2684460;2360167
474;GENERAL;19/04/21;2021;16;All;All;210757;138809;16;349582;2243446;834207;199;3077852;1409471;834207;2243678;0,217847262;0,081004718;0,136865072;0,081004718;0,21786979;2983590;2679813
475;GENERAL;26/04/21;2021;17;All;All;345436;89925;14;435375;2588882;924132;213;3513227;1666317;924132;2590449;0,25139043;0,089736783;0,161805809;0,089736783;0,251542592;3400260;3039329
476;GENERAL;03/05/21;2021;18;All;All;370559;218834;19;589412;2959441;1142966;232;4102639;1830444;1142966;2973410;0,287373139;0,110986408;0,177743174;0,110986408;0,288729582;4128420;3581288
477;GENERAL;10/05/21;2021;19;All;All;288836;304733;23;593592;3248277;1447699;255;4696231;1832365;1447699;3280064;0,315420229;0,140577158;0,177929711;0,140577158;0,318506869;4655370;4171038
478;GENERAL;17/05/21;2021;20;All;All;304998;219381;15;524394;3553275;1667080;270;5220625;1941901;1667080;3608981;0,345036711;0,1618799;0,188566079;0,1618799;0,350445979;5197920;4686071
479;GENERAL;24/05/21;2021;21;All;All;231389;328121;91;559601;3784664;1995201;361;5780226;1894522;1995201;3889723;0,367505476;0,193741715;0,183965395;0,193741715;0,37770711;5728470;5126418
480;GENERAL;31/05/21;2021;22;All;All;229548;337505;61;567114;4014212;2332706;422;6347340;1842992;2332706;4175698;0,389795472;0,226514752;0,178961633;0,226514752;0,405476386;6254220;5644760
481;GENERAL;07/06/21;2021;23;All;All;358722;249590;28;608340;4372934;2582296;450;6955680;1980176;2582296;4562472;0,424628762;0,250750904;0,192282729;0,250750904;0,443033633;7263540;6299315
482;GENERAL;14/06/21;2021;24;All;All;342374;387036;40;729450;4715308;2969332;490;7685130;1971009;2969332;4940341;0,457874599;0,288333593;0,191392578;0,288333593;0,479726171;7880400;6896272
483;GENERAL;21/06/21;2021;25;All;All;375129;343850;40;719019;5090437;3313182;530;8404149;2046520;3313182;5359702;0,494301072;0,321722755;0,198724988;0,321722755;0,520447742;8604606;7566600
484;GENERAL;28/06/21;2021;26;All;All;387898;426973;45;814916;5478335;3740155;575;9219065;2030627;3740155;5770782;0,531967464;0,36318348;0,197181716;0,36318348;0,560365196;9519240;8357319
485;GENERAL;05/07/21;2021;27;All;All;430003;617149;56;1047208;5908338;4357304;631;10266273;1881164;4357304;6238468;0,573722414;0,423111029;0,182668282;0,423111029;0,605779311;11510810;10694447
486;GENERAL;12/07/21;2021;28;All;All;243366;517050;62;760478;6151704;4874354;693;11026751;1722217;4874354;6596571;0,597354192;0,473318579;0,167233915;0,473318579;0,640552494;12300690;11385656
487;GENERAL;19/07/21;2021;29;All;All;142591;521287;53;663931;6294295;5395641;746;11690682;1475625;5395641;6871266;0,611200328;0,523937558;0,14328888;0,523937558;0,667226438;12886770;12043017
488;GENERAL;26/07/21;2021;30;All;All;95890;455413;55;551358;6390185;5851054;801;12242040;1208647;5851054;7059701;0,620511617;0,568159917;0,117364287;0,568159917;0,685524204;13644850;12597147
