;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;CUMUL_VAC_INIT;CUMUL_VAC_COMPLETE;CUMUL_VAC_LEAST;COVER_1_VAC;COVER;COVER_INIT;COVER_COMPLETE;COVER_LEAST;RECEIVED;DISTRIBUTED
147;REGIONAL;26/04/21;2021;17;ARS Norte;All;125920;36537;1;162458;853451;301288;25;1154764;552187;301288;853475;0,239736727;0,084632626;0,155110843;0,084632626;0,239743468;NA;NA
148;REGIONAL;03/05/21;2021;18;ARS Norte;All;154619;72791;3;227413;1008070;374079;28;1382177;634176;374079;1008255;0,283169628;0,105079817;0,178141778;0,105079817;0,283221595;NA;NA
149;REGIONAL;10/05/21;2021;19;ARS Norte;All;99162;100431;7;199600;1107232;474510;35;1581777;639581;474510;1114091;0,311024506;0,13329116;0,179660057;0,13329116;0,312951218;NA;NA
150;REGIONAL;17/05/21;2021;20;ARS Norte;All;110123;70526;7;180656;1217355;545036;42;1762433;686737;545036;1231773;0,341958358;0,153102107;0,192906307;0,153102107;0,346008414;NA;NA
151;REGIONAL;24/05/21;2021;21;ARS Norte;All;72463;128101;19;200583;1289818;673137;61;1963016;651110;673137;1324247;0,362313414;0,18908603;0,182898585;0,18908603;0,371984614;NA;NA
152;REGIONAL;31/05/21;2021;22;ARS Norte;All;54310;171625;34;225969;1344128;844762;95;2188985;557875;844762;1402637;0,377569242;0,237295963;0,156708618;0,237295963;0,39400458;NA;NA
153;REGIONAL;07/06/21;2021;23;ARS Norte;All;105322;105535;12;210869;1449450;950297;107;2399854;565213;950297;1515510;0,40715448;0,266941034;0,158769882;0,266941034;0,425710916;NA;NA
154;REGIONAL;14/06/21;2021;24;ARS Norte;All;103332;150848;12;254192;1552782;1101145;119;2654046;532793;1101145;1633938;0,436180723;0,309314651;0,149663015;0,309314651;0,458977666;NA;NA
155;REGIONAL;21/06/21;2021;25;ARS Norte;All;144452;103961;8;248421;1697234;1205106;127;2902467;589269;1205106;1794375;0,476757686;0,338517581;0,165527278;0,338517581;0,504044859;NA;NA
156;REGIONAL;28/06/21;2021;26;ARS Norte;All;161434;114843;12;276289;1858668;1319949;139;3178756;641185;1319949;1961134;0,522104939;0,370777294;0,180110625;0,370777294;0,55088792;NA;NA
157;REGIONAL;04/01/21;2021;1;RA_Madeira;All;1725;0;0;1725;2365;0;0;2365;2365;0;2365;0,009313847;0;0,009313847;0;0,009313847;NA;NA
158;REGIONAL;11/01/21;2021;2;RA_Madeira;All;1760;0;0;1760;4125;0;0;4125;4125;0;4125;0,016245082;0;0,016245082;0;0,016245082;NA;NA
159;REGIONAL;18/01/21;2021;3;RA_Madeira;All;1081;538;0;1619;5206;538;0;5744;4668;538;5206;0,020502278;0,002118753;0,018383526;0,002118753;0,020502278;NA;NA
160;REGIONAL;25/01/21;2021;4;RA_Madeira;All;408;1632;0;2040;5614;2170;0;7784;3444;2170;5614;0,022109065;0,008545898;0,013563167;0,008545898;0,022109065;NA;NA
161;REGIONAL;01/02/21;2021;5;RA_Madeira;All;2233;1521;0;3754;7847;3691;0;11538;4156;3691;7847;0,030903069;0,014535903;0,016367166;0,014535903;0,030903069;NA;NA
162;REGIONAL;08/02/21;2021;6;RA_Madeira;All;3163;1088;0;4251;11010;4779;0;15789;6231;4779;11010;0,043359601;0,018820666;0,024538935;0,018820666;0,043359601;NA;NA
163;REGIONAL;15/02/21;2021;7;RA_Madeira;All;2496;639;0;3135;13506;5418;0;18924;8088;5418;13506;0,053189353;0,021337177;0,031852176;0,021337177;0,053189353;NA;NA
164;REGIONAL;22/02/21;2021;8;RA_Madeira;All;2257;2156;0;4413;15763;7574;0;23337;8189;7574;15763;0,062077874;0,02982794;0,032249934;0,02982794;0,062077874;NA;NA
165;REGIONAL;01/03/21;2021;9;RA_Madeira;All;1435;3117;0;4552;17198;10691;0;27889;6507;10691;17198;0,067729193;0,042103315;0,025625879;0,042103315;0,067729193;NA;NA
166;REGIONAL;08/03/21;2021;10;RA_Madeira;All;4897;2399;0;7296;22095;13090;0;35185;9005;13090;22095;0,087014567;0,051551061;0,035463507;0,051551061;0,087014567;NA;NA
167;REGIONAL;15/03/21;2021;11;RA_Madeira;All;3113;2350;0;5463;25208;15440;0;40648;9768;15440;25208;0,099274189;0,060805835;0,038468355;0,060805835;0,099274189;NA;NA
168;REGIONAL;22/03/21;2021;12;RA_Madeira;All;5288;182;0;5470;30496;15622;0;46118;14874;15622;30496;0,1200994;0,061522588;0,058576813;0,061522588;0,1200994;NA;NA
169;REGIONAL;29/03/21;2021;13;RA_Madeira;All;1207;1262;0;2469;31703;16884;0;48587;14819;16884;31703;0,12485281;0,066492598;0,058360212;0,066492598;0,12485281;NA;NA
