cod_distrito,cod_concelho,nome_concelho,casos,dia
14,4,Alpiarça,9,24-04-2020
12,1,Alter do Chão,,24-04-2020
10,2,Alvaiázere,26,24-04-2020
2,3,Alvito,,24-04-2020
11,15,Amadora,253,24-04-2020
13,1,Amarante,74,24-04-2020
3,1,Amares,43,24-04-2020
1,3,Anadia,28,24-04-2020
43,1,Angra do Heroísmo,,24-04-2020
10,3,Ansião,5,24-04-2020
16,1,Arcos de Valdevez,50,24-04-2020
6,1,Arganil,7,24-04-2020
18,1,Armamar,,24-04-2020
1,4,Arouca,30,24-04-2020
7,2,Arraiolos,,24-04-2020
12,2,Arronches,,24-04-2020
11,2,Arruda dos Vinhos,5,24-04-2020
1,5,Aveiro,243,24-04-2020
12,3,Avis,,24-04-2020
11,3,Azambuja,7,24-04-2020
13,2,Baião,9,24-04-2020
3,2,Barcelos,191,24-04-2020
2,4,Barrancos,,24-04-2020
15,4,Barreiro,86,24-04-2020
10,4,Batalha,4,24-04-2020
2,5,Beja,9,24-04-2020
5,1,Belmonte,,24-04-2020
14,5,Benavente,27,24-04-2020
10,5,Bombarral,3,24-04-2020
7,3,Borba,,24-04-2020
17,2,Boticas,,24-04-2020
3,3,Braga,950,24-04-2020
4,2,Bragança,99,24-04-2020
3,4,Cabeceiras de Basto,10,24-04-2020
11,4,Cadaval,5,24-04-2020
10,6,Caldas da Rainha,15,24-04-2020
31,1,Calheta (Madeira),,24-04-2020
45,1,Calheta (São Jorge),5,24-04-2020
16,2,Caminha,14,24-04-2020
12,4,Campo Maior,,24-04-2020
6,2,Cantanhede,43,24-04-2020
4,3,Carrazeda de Ansiães,6,24-04-2020
18,2,Carregal do Sal,12,24-04-2020
14,6,Cartaxo,22,24-04-2020
11,5,Cascais,298,24-04-2020
10,7,Castanheira de Pêra,,24-04-2020
5,2,Castelo Branco,5,24-04-2020
1,6,Castelo de Paiva,10,24-04-2020
12,5,Castelo de Vide,,24-04-2020
18,3,Castro Daire,100,24-04-2020
8,4,Castro Marim,3,24-04-2020
2,6,Castro Verde,,24-04-2020
9,3,Celorico da Beira,9,24-04-2020
3,5,Celorico de Basto,16,24-04-2020
14,7,Chamusca,8,24-04-2020
17,3,Chaves,23,24-04-2020
18,4,Cinfães,9,24-04-2020
6,3,Coimbra,368,24-04-2020
6,4,Condeixa-a-Nova,61,24-04-2020
14,8,Constância,,24-04-2020
14,9,Coruche,33,24-04-2020
49,1,Corvo,,24-04-2020
5,3,Covilhã,7,24-04-2020
12,6,Crato,,24-04-2020
2,7,Cuba,3,24-04-2020
31,2,Câmara de Lobos,34,24-04-2020
12,7,Elvas,8,24-04-2020
14,10,Entroncamento,,24-04-2020
1,7,Espinho,63,24-04-2020
3,6,Esposende,40,24-04-2020
1,8,Estarreja,52,24-04-2020
7,4,Estremoz,,24-04-2020
3,7,Fafe,72,24-04-2020
8,5,Faro,58,24-04-2020
13,3,Felgueiras,275,24-04-2020
2,8,Ferreira do Alentejo,,24-04-2020
14,11,Ferreira do Zêzere,,24-04-2020
6,5,Figueira da Foz,17,24-04-2020
9,4,Figueira de Castelo Rodrigo,3,24-04-2020
10,8,Figueiró dos Vinhos,4,24-04-2020
9,5,Fornos de Algodres,,24-04-2020
4,4,Freixo de Espada à Cinta,,24-04-2020
12,8,Fronteira,,24-04-2020
31,3,Funchal,30,24-04-2020
5,4,Fundão,,24-04-2020
12,9,Gavião,,24-04-2020
14,12,Golegã,,24-04-2020
13,4,Gondomar,894,24-04-2020
9,6,Gouveia,15,24-04-2020
15,5,Grândola,7,24-04-2020
9,7,Guarda,20,24-04-2020
3,8,Guimarães,460,24-04-2020
6,6,Góis,9,24-04-2020
47,1,Horta,6,24-04-2020
5,5,Idanha-a-Nova,,24-04-2020
8,6,Lagoa (Algarve),7,24-04-2020
42,1,Lagoa (São Miguel),,24-04-2020
8,7,Lagos,4,24-04-2020
48,1,Lajes das Flores,,24-04-2020
46,1,Lajes do Pico,,24-04-2020
18,5,Lamego,33,24-04-2020
10,9,Leiria,63,24-04-2020
11,6,Lisboa,1271,24-04-2020
8,8,Loulé,60,24-04-2020
11,7,Loures,303,24-04-2020
11,8,Lourinhã,5,24-04-2020
13,5,Lousada,162,24-04-2020
6,7,Lousã,12,24-04-2020
4,5,Macedo de Cavaleiros,19,24-04-2020
31,4,Machico,,24-04-2020
46,2,Madalena,5,24-04-2020
11,9,Mafra,63,24-04-2020
13,6,Maia,763,24-04-2020
18,6,Mangualde,63,24-04-2020
9,8,Manteigas,3,24-04-2020
13,7,Marco de Canaveses,59,24-04-2020
10,10,Marinha Grande,14,24-04-2020
12,10,Marvão,,24-04-2020
13,8,Matosinhos,934,24-04-2020
14,13,Mação,,24-04-2020
1,11,Mealhada,14,24-04-2020
9,9,Meda,,24-04-2020
16,3,Melgaço,32,24-04-2020
17,4,Mesão Frio,,24-04-2020
6,8,Mira,4,24-04-2020
6,9,Miranda do Corvo,13,24-04-2020
4,6,Miranda do Douro,7,24-04-2020
4,7,Mirandela,17,24-04-2020
4,8,Mogadouro,,24-04-2020
18,7,Moimenta da Beira,11,24-04-2020
15,6,Moita,61,24-04-2020
8,9,Monchique,3,24-04-2020
17,5,Mondim de Basto,,24-04-2020
12,11,Monforte,,24-04-2020
17,6,Montalegre,3,24-04-2020
7,6,Montemor-o-Novo,4,24-04-2020
6,10,Montemor-o-Velho,16,24-04-2020
15,7,Montijo,40,24-04-2020
16,4,Monção,66,24-04-2020
7,7,Mora,,24-04-2020
18,8,Mortágua,5,24-04-2020
2,10,Moura,29,24-04-2020
7,8,Mourão,,24-04-2020
1,12,Murtosa,8,24-04-2020
17,7,Murça,10,24-04-2020
2,9,Mértola,,24-04-2020
10,11,Nazaré,,24-04-2020
18,9,Nelas,14,24-04-2020
12,12,Nisa,,24-04-2020
42,2,Nordeste,5,24-04-2020
2,11,Odemira,3,24-04-2020
11,16,Odivelas,193,24-04-2020
11,10,Oeiras,218,24-04-2020
5,6,Oleiros,,24-04-2020
8,10,Olhão,15,24-04-2020
1,13,Oliveira de Azeméis,149,24-04-2020
18,10,Oliveira de Frades,8,24-04-2020
1,14,Oliveira do Bairro,17,24-04-2020
6,11,Oliveira do Hospital,12,24-04-2020
2,12,Ourique,,24-04-2020
14,21,Ourém,29,24-04-2020
1,15,Ovar,534,24-04-2020
15,8,Palmela,18,24-04-2020
6,12,Pampilhosa da Serra,,24-04-2020
13,10,Paredes,251,24-04-2020
16,5,Paredes de Coura,7,24-04-2020
13,9,Paços de Ferreira,220,24-04-2020
10,13,Pedrógão Grande,3,24-04-2020
6,13,Penacova,14,24-04-2020
13,11,Penafiel,134,24-04-2020
18,11,Penalva do Castelo,,24-04-2020
5,7,Penamacor,,24-04-2020
18,12,Penedono,,24-04-2020
6,14,Penela,3,24-04-2020
10,14,Peniche,10,24-04-2020
17,8,Peso da Régua,52,24-04-2020
9,10,Pinhel,22,24-04-2020
10,15,Pombal,39,24-04-2020
42,3,Ponta Delgada,4,24-04-2020
31,5,Ponta do Sol,5,24-04-2020
16,6,Ponte da Barca,5,24-04-2020
16,7,Ponte de Lima,24,24-04-2020
12,13,Ponte de Sor,,24-04-2020
12,14,Portalegre,6,24-04-2020
7,9,Portel,3,24-04-2020
8,11,Portimão,33,24-04-2020
13,12,Porto,1103,24-04-2020
31,6,Porto Moniz,,24-04-2020
32,1,Porto Santo,5,24-04-2020
10,16,Porto de Mós,6,24-04-2020
42,4,Povoação,,24-04-2020
43,2,Praia da Vitória,7,24-04-2020
5,8,Proença-a-Nova,,24-04-2020
3,9,Póvoa de Lanhoso,35,24-04-2020
13,13,Póvoa de Varzim,95,24-04-2020
7,10,Redondo,,24-04-2020
7,11,Reguengos de Monsaraz,6,24-04-2020
18,13,Resende,61,24-04-2020
31,7,Ribeira Brava,,24-04-2020
42,5,Ribeira Grande,,24-04-2020
17,9,Ribeira de Pena,3,24-04-2020
14,14,Rio Maior,14,24-04-2020
17,10,Sabrosa,4,24-04-2020
9,11,Sabugal,,24-04-2020
14,15,Salvaterra de Magos,6,24-04-2020
18,14,Santa Comba Dão,9,24-04-2020
31,8,Santa Cruz,6,24-04-2020
44,1,Santa Cruz da Graciosa,,24-04-2020
48,2,Santa Cruz das Flores,,24-04-2020
1,9,Santa Maria da Feira,356,24-04-2020
17,11,Santa Marta de Penaguião,,24-04-2020
31,9,Santana,,24-04-2020
14,16,Santarém,65,24-04-2020
15,9,Santiago do Cacém,13,24-04-2020
13,14,Santo Tirso,282,24-04-2020
14,17,Sardoal,,24-04-2020
9,12,Seia,8,24-04-2020
15,10,Seixal,148,24-04-2020
18,18,Sernancelhe,,24-04-2020
2,13,Serpa,18,24-04-2020
5,9,Sertã,4,24-04-2020
15,11,Sesimbra,19,24-04-2020
15,12,Setúbal,59,24-04-2020
1,17,Sever do Vouga,29,24-04-2020
8,13,Silves,21,24-04-2020
15,13,Sines,,24-04-2020
11,11,Sintra,515,24-04-2020
11,12,Sobral de Monte Agraço,,24-04-2020
6,15,Soure,19,24-04-2020
12,15,Sousel,,24-04-2020
18,17,Sátão,7,24-04-2020
8,12,São Brás de Alportel,,24-04-2020
1,16,São João da Madeira,55,24-04-2020
18,15,São João da Pesqueira,,24-04-2020
18,16,São Pedro do Sul,8,24-04-2020
46,3,São Roque do Pico,3,24-04-2020
31,10,São Vicente,,24-04-2020
18,19,Tabuaço,,24-04-2020
18,20,Tarouca,,24-04-2020
8,14,Tavira,32,24-04-2020
3,10,Terras de Bouro,9,24-04-2020
14,18,Tomar,10,24-04-2020
18,21,Tondela,13,24-04-2020
4,9,Torre de Moncorvo,21,24-04-2020
14,19,Torres Novas,11,24-04-2020
11,13,Torres Vedras,28,24-04-2020
9,13,Trancoso,17,24-04-2020
13,18,Trofa,115,24-04-2020
6,16,Tábua,34,24-04-2020
1,18,Vagos,17,24-04-2020
1,19,Vale de Cambra,85,24-04-2020
16,8,Valença,7,24-04-2020
13,15,Valongo,655,24-04-2020
17,12,Valpaços,5,24-04-2020
45,2,Velas,6,24-04-2020
7,12,Vendas Novas,7,24-04-2020
7,13,Viana do Alentejo,,24-04-2020
16,9,Viana do Castelo,132,24-04-2020
2,14,Vidigueira,,24-04-2020
3,11,Vieira do Minho,24,24-04-2020
4,10,Vila Flor,5,24-04-2020
11,14,Vila Franca de Xira,147,24-04-2020
42,6,Vila Franca do Campo,,24-04-2020
14,20,Vila Nova da Barquinha,3,24-04-2020
16,10,Vila Nova de Cerveira,6,24-04-2020
3,12,Vila Nova de Famalicão,305,24-04-2020
9,14,Vila Nova de Foz Côa,79,24-04-2020
13,17,Vila Nova de Gaia,1163,24-04-2020
18,22,Vila Nova de Paiva,,24-04-2020
6,17,Vila Nova de Poiares,4,24-04-2020
17,13,Vila Pouca de Aguiar,3,24-04-2020
17,14,Vila Real,145,24-04-2020
8,16,Vila Real de Santo António,14,24-04-2020
5,11,Vila Velha de Ródão,,24-04-2020
3,13,Vila Verde,135,24-04-2020
7,14,Vila Viçosa,,24-04-2020
5,10,Vila de Rei,,24-04-2020
8,15,Vila do Bispo,,24-04-2020
13,16,Vila do Conde,212,24-04-2020
41,1,Vila do Porto,,24-04-2020
4,11,Vimioso,7,24-04-2020
4,12,Vinhais,24,24-04-2020
18,23,Viseu,81,24-04-2020
3,14,Vizela,69,24-04-2020
18,24,Vouzela,6,24-04-2020
1,1,Águeda,42,24-04-2020
7,5,Évora,19,24-04-2020
1,10,Ílhavo,95,24-04-2020
10,12,Óbidos,,24-04-2020
14,1,Abrantes,7,25-04-2020
9,1,Aguiar da Beira,,25-04-2020
7,1,Alandroal,,25-04-2020
1,2,Albergaria-a-Velha,62,25-04-2020
8,1,Albufeira,68,25-04-2020
14,2,Alcanena,5,25-04-2020
10,1,Alcobaça,25,25-04-2020
15,2,Alcochete,14,25-04-2020
8,2,Alcoutim,,25-04-2020
15,1,Alcácer do Sal,5,25-04-2020
11,1,Alenquer,16,25-04-2020
4,1,Alfândega da Fé,4,25-04-2020
17,1,Alijó,,25-04-2020
8,3,Aljezur,,25-04-2020
2,1,Aljustrel,,25-04-2020
15,3,Almada,210,25-04-2020
9,2,Almeida,6,25-04-2020
14,3,Almeirim,13,25-04-2020
2,2,Almodôvar,3,25-04-2020
14,4,Alpiarça,9,25-04-2020
12,1,Alter do Chão,,25-04-2020
10,2,Alvaiázere,26,25-04-2020
2,3,Alvito,,25-04-2020
11,15,Amadora,261,25-04-2020
13,1,Amarante,79,25-04-2020
3,1,Amares,44,25-04-2020
1,3,Anadia,31,25-04-2020
43,1,Angra do Heroísmo,,25-04-2020
10,3,Ansião,5,25-04-2020
16,1,Arcos de Valdevez,50,25-04-2020
6,1,Arganil,7,25-04-2020
18,1,Armamar,,25-04-2020
1,4,Arouca,30,25-04-2020
7,2,Arraiolos,,25-04-2020
12,2,Arronches,,25-04-2020
11,2,Arruda dos Vinhos,5,25-04-2020
1,5,Aveiro,250,25-04-2020
12,3,Avis,,25-04-2020
11,3,Azambuja,7,25-04-2020
13,2,Baião,10,25-04-2020
3,2,Barcelos,197,25-04-2020
2,4,Barrancos,,25-04-2020
15,4,Barreiro,87,25-04-2020
10,4,Batalha,4,25-04-2020
2,5,Beja,9,25-04-2020
5,1,Belmonte,,25-04-2020
14,5,Benavente,27,25-04-2020
10,5,Bombarral,3,25-04-2020
7,3,Borba,,25-04-2020
17,2,Boticas,,25-04-2020
3,3,Braga,974,25-04-2020
4,2,Bragança,99,25-04-2020
3,4,Cabeceiras de Basto,11,25-04-2020
11,4,Cadaval,5,25-04-2020
10,6,Caldas da Rainha,14,25-04-2020
31,1,Calheta (Madeira),,25-04-2020
45,1,Calheta (São Jorge),4,25-04-2020
16,2,Caminha,14,25-04-2020
12,4,Campo Maior,,25-04-2020
6,2,Cantanhede,43,25-04-2020
4,3,Carrazeda de Ansiães,6,25-04-2020
18,2,Carregal do Sal,12,25-04-2020
14,6,Cartaxo,22,25-04-2020
11,5,Cascais,302,25-04-2020
10,7,Castanheira de Pêra,,25-04-2020
5,2,Castelo Branco,5,25-04-2020
1,6,Castelo de Paiva,10,25-04-2020
12,5,Castelo de Vide,,25-04-2020
18,3,Castro Daire,99,25-04-2020
8,4,Castro Marim,3,25-04-2020
2,6,Castro Verde,,25-04-2020
9,3,Celorico da Beira,9,25-04-2020
3,5,Celorico de Basto,16,25-04-2020
14,7,Chamusca,8,25-04-2020
17,3,Chaves,23,25-04-2020
18,4,Cinfães,9,25-04-2020
6,3,Coimbra,371,25-04-2020
6,4,Condeixa-a-Nova,60,25-04-2020
14,8,Constância,,25-04-2020
14,9,Coruche,33,25-04-2020
49,1,Corvo,,25-04-2020
5,3,Covilhã,7,25-04-2020
12,6,Crato,,25-04-2020
2,7,Cuba,3,25-04-2020
31,2,Câmara de Lobos,34,25-04-2020
12,7,Elvas,7,25-04-2020
14,10,Entroncamento,,25-04-2020
1,7,Espinho,66,25-04-2020
3,6,Esposende,40,25-04-2020
1,8,Estarreja,52,25-04-2020
7,4,Estremoz,,25-04-2020
3,7,Fafe,72,25-04-2020
8,5,Faro,58,25-04-2020
13,3,Felgueiras,286,25-04-2020
2,8,Ferreira do Alentejo,,25-04-2020
14,11,Ferreira do Zêzere,,25-04-2020
6,5,Figueira da Foz,19,25-04-2020
9,4,Figueira de Castelo Rodrigo,3,25-04-2020
10,8,Figueiró dos Vinhos,4,25-04-2020
9,5,Fornos de Algodres,,25-04-2020
4,4,Freixo de Espada à Cinta,,25-04-2020
12,8,Fronteira,,25-04-2020
31,3,Funchal,30,25-04-2020
5,4,Fundão,,25-04-2020
12,9,Gavião,,25-04-2020
14,12,Golegã,,25-04-2020
13,4,Gondomar,897,25-04-2020
9,6,Gouveia,15,25-04-2020
15,5,Grândola,7,25-04-2020
9,7,Guarda,20,25-04-2020
3,8,Guimarães,486,25-04-2020
6,6,Góis,9,25-04-2020
47,1,Horta,6,25-04-2020
5,5,Idanha-a-Nova,,25-04-2020
8,6,Lagoa (Algarve),7,25-04-2020
42,1,Lagoa (São Miguel),,25-04-2020
8,7,Lagos,4,25-04-2020
48,1,Lajes das Flores,,25-04-2020
46,1,Lajes do Pico,,25-04-2020
18,5,Lamego,33,25-04-2020
10,9,Leiria,64,25-04-2020
11,6,Lisboa,1346,25-04-2020
8,8,Loulé,60,25-04-2020
11,7,Loures,304,25-04-2020
11,8,Lourinhã,5,25-04-2020
13,5,Lousada,167,25-04-2020
6,7,Lousã,12,25-04-2020
4,5,Macedo de Cavaleiros,19,25-04-2020
31,4,Machico,,25-04-2020
46,2,Madalena,5,25-04-2020
11,9,Mafra,63,25-04-2020
13,6,Maia,770,25-04-2020
18,6,Mangualde,63,25-04-2020
9,8,Manteigas,3,25-04-2020
13,7,Marco de Canaveses,58,25-04-2020
10,10,Marinha Grande,15,25-04-2020
12,10,Marvão,,25-04-2020
13,8,Matosinhos,945,25-04-2020
14,13,Mação,,25-04-2020
1,11,Mealhada,14,25-04-2020
9,9,Meda,,25-04-2020
16,3,Melgaço,32,25-04-2020
17,4,Mesão Frio,,25-04-2020
6,8,Mira,4,25-04-2020
6,9,Miranda do Corvo,12,25-04-2020
4,6,Miranda do Douro,7,25-04-2020
4,7,Mirandela,17,25-04-2020
4,8,Mogadouro,,25-04-2020
18,7,Moimenta da Beira,11,25-04-2020
15,6,Moita,62,25-04-2020
8,9,Monchique,3,25-04-2020
17,5,Mondim de Basto,,25-04-2020
12,11,Monforte,,25-04-2020
17,6,Montalegre,3,25-04-2020
7,6,Montemor-o-Novo,5,25-04-2020
6,10,Montemor-o-Velho,16,25-04-2020
15,7,Montijo,40,25-04-2020
16,4,Monção,66,25-04-2020
7,7,Mora,,25-04-2020
18,8,Mortágua,5,25-04-2020
2,10,Moura,29,25-04-2020
7,8,Mourão,,25-04-2020
1,12,Murtosa,8,25-04-2020
17,7,Murça,10,25-04-2020
2,9,Mértola,,25-04-2020
10,11,Nazaré,,25-04-2020
18,9,Nelas,14,25-04-2020
12,12,Nisa,,25-04-2020
42,2,Nordeste,5,25-04-2020
2,11,Odemira,3,25-04-2020
11,16,Odivelas,195,25-04-2020
11,10,Oeiras,218,25-04-2020
5,6,Oleiros,,25-04-2020
8,10,Olhão,15,25-04-2020
1,13,Oliveira de Azeméis,149,25-04-2020
18,10,Oliveira de Frades,8,25-04-2020
1,14,Oliveira do Bairro,17,25-04-2020
6,11,Oliveira do Hospital,12,25-04-2020
2,12,Ourique,,25-04-2020
14,21,Ourém,30,25-04-2020
1,15,Ovar,536,25-04-2020
15,8,Palmela,18,25-04-2020
6,12,Pampilhosa da Serra,,25-04-2020
13,10,Paredes,251,25-04-2020
16,5,Paredes de Coura,7,25-04-2020
13,9,Paços de Ferreira,222,25-04-2020
10,13,Pedrógão Grande,3,25-04-2020
6,13,Penacova,14,25-04-2020
13,11,Penafiel,135,25-04-2020
18,11,Penalva do Castelo,,25-04-2020
5,7,Penamacor,,25-04-2020
18,12,Penedono,,25-04-2020
6,14,Penela,3,25-04-2020
10,14,Peniche,10,25-04-2020
17,8,Peso da Régua,52,25-04-2020
9,10,Pinhel,22,25-04-2020
10,15,Pombal,39,25-04-2020
42,3,Ponta Delgada,4,25-04-2020
31,5,Ponta do Sol,5,25-04-2020
16,6,Ponte da Barca,5,25-04-2020
16,7,Ponte de Lima,24,25-04-2020
12,13,Ponte de Sor,,25-04-2020
12,14,Portalegre,6,25-04-2020
7,9,Portel,3,25-04-2020
8,11,Portimão,33,25-04-2020
13,12,Porto,1120,25-04-2020
31,6,Porto Moniz,,25-04-2020
32,1,Porto Santo,5,25-04-2020
10,16,Porto de Mós,6,25-04-2020
42,4,Povoação,,25-04-2020
43,2,Praia da Vitória,7,25-04-2020
5,8,Proença-a-Nova,,25-04-2020
3,9,Póvoa de Lanhoso,39,25-04-2020
13,13,Póvoa de Varzim,95,25-04-2020
7,10,Redondo,,25-04-2020
7,11,Reguengos de Monsaraz,6,25-04-2020
18,13,Resende,62,25-04-2020
31,7,Ribeira Brava,,25-04-2020
42,5,Ribeira Grande,,25-04-2020
17,9,Ribeira de Pena,3,25-04-2020
14,14,Rio Maior,14,25-04-2020
17,10,Sabrosa,6,25-04-2020
9,11,Sabugal,,25-04-2020
14,15,Salvaterra de Magos,6,25-04-2020
18,14,Santa Comba Dão,9,25-04-2020
31,8,Santa Cruz,6,25-04-2020
44,1,Santa Cruz da Graciosa,,25-04-2020
48,2,Santa Cruz das Flores,,25-04-2020
1,9,Santa Maria da Feira,358,25-04-2020
17,11,Santa Marta de Penaguião,,25-04-2020
31,9,Santana,,25-04-2020
14,16,Santarém,67,25-04-2020
15,9,Santiago do Cacém,14,25-04-2020
13,14,Santo Tirso,284,25-04-2020
14,17,Sardoal,,25-04-2020
9,12,Seia,8,25-04-2020
15,10,Seixal,152,25-04-2020
18,18,Sernancelhe,,25-04-2020
2,13,Serpa,18,25-04-2020
5,9,Sertã,4,25-04-2020
15,11,Sesimbra,19,25-04-2020
15,12,Setúbal,59,25-04-2020
1,17,Sever do Vouga,29,25-04-2020
8,13,Silves,21,25-04-2020
15,13,Sines,,25-04-2020
11,11,Sintra,523,25-04-2020
11,12,Sobral de Monte Agraço,,25-04-2020
6,15,Soure,19,25-04-2020
12,15,Sousel,,25-04-2020
18,17,Sátão,7,25-04-2020
8,12,São Brás de Alportel,,25-04-2020
1,16,São João da Madeira,55,25-04-2020
18,15,São João da Pesqueira,,25-04-2020
18,16,São Pedro do Sul,8,25-04-2020
46,3,São Roque do Pico,3,25-04-2020
31,10,São Vicente,,25-04-2020
18,19,Tabuaço,,25-04-2020
18,20,Tarouca,,25-04-2020
8,14,Tavira,32,25-04-2020
3,10,Terras de Bouro,9,25-04-2020
14,18,Tomar,10,25-04-2020
18,21,Tondela,13,25-04-2020
4,9,Torre de Moncorvo,20,25-04-2020
14,19,Torres Novas,11,25-04-2020
11,13,Torres Vedras,31,25-04-2020
9,13,Trancoso,17,25-04-2020
13,18,Trofa,115,25-04-2020
6,16,Tábua,34,25-04-2020
1,18,Vagos,17,25-04-2020
1,19,Vale de Cambra,85,25-04-2020
16,8,Valença,7,25-04-2020
13,15,Valongo,660,25-04-2020
17,12,Valpaços,5,25-04-2020
45,2,Velas,6,25-04-2020
7,12,Vendas Novas,7,25-04-2020
7,13,Viana do Alentejo,,25-04-2020
16,9,Viana do Castelo,133,25-04-2020
2,14,Vidigueira,,25-04-2020
3,11,Vieira do Minho,25,25-04-2020
4,10,Vila Flor,5,25-04-2020
11,14,Vila Franca de Xira,150,25-04-2020
42,6,Vila Franca do Campo,,25-04-2020
14,20,Vila Nova da Barquinha,3,25-04-2020
16,10,Vila Nova de Cerveira,6,25-04-2020
3,12,Vila Nova de Famalicão,313,25-04-2020
9,14,Vila Nova de Foz Côa,79,25-04-2020
13,17,Vila Nova de Gaia,1180,25-04-2020
18,22,Vila Nova de Paiva,,25-04-2020
6,17,Vila Nova de Poiares,4,25-04-2020
17,13,Vila Pouca de Aguiar,3,25-04-2020
17,14,Vila Real,145,25-04-2020
8,16,Vila Real de Santo António,14,25-04-2020
5,11,Vila Velha de Ródão,,25-04-2020
3,13,Vila Verde,140,25-04-2020
7,14,Vila Viçosa,,25-04-2020
5,10,Vila de Rei,,25-04-2020
8,15,Vila do Bispo,,25-04-2020
13,16,Vila do Conde,212,25-04-2020
41,1,Vila do Porto,,25-04-2020
4,11,Vimioso,7,25-04-2020
4,12,Vinhais,24,25-04-2020
18,23,Viseu,81,25-04-2020
3,14,Vizela,72,25-04-2020
18,24,Vouzela,6,25-04-2020
1,1,Águeda,41,25-04-2020
7,5,Évora,19,25-04-2020
1,10,Ílhavo,95,25-04-2020
10,12,Óbidos,,25-04-2020
14,1,Abrantes,8,26-04-2020
9,1,Aguiar da Beira,,26-04-2020
7,1,Alandroal,,26-04-2020
1,2,Albergaria-a-Velha,72,26-04-2020
8,1,Albufeira,68,26-04-2020
14,2,Alcanena,7,26-04-2020
10,1,Alcobaça,27,26-04-2020
15,2,Alcochete,14,26-04-2020
8,2,Alcoutim,,26-04-2020
15,1,Alcácer do Sal,4,26-04-2020
11,1,Alenquer,17,26-04-2020
4,1,Alfândega da Fé,4,26-04-2020
17,1,Alijó,3,26-04-2020
8,3,Aljezur,,26-04-2020
2,1,Aljustrel,,26-04-2020
15,3,Almada,231,26-04-2020
9,2,Almeida,6,26-04-2020
14,3,Almeirim,14,26-04-2020
2,2,Almodôvar,3,26-04-2020
14,4,Alpiarça,9,26-04-2020
12,1,Alter do Chão,,26-04-2020
10,2,Alvaiázere,28,26-04-2020
2,3,Alvito,,26-04-2020
11,15,Amadora,272,26-04-2020
13,1,Amarante,81,26-04-2020
3,1,Amares,45,26-04-2020
1,3,Anadia,36,26-04-2020
43,1,Angra do Heroísmo,,26-04-2020
10,3,Ansião,5,26-04-2020
16,1,Arcos de Valdevez,59,26-04-2020
6,1,Arganil,8,26-04-2020
18,1,Armamar,,26-04-2020
1,4,Arouca,31,26-04-2020
7,2,Arraiolos,,26-04-2020
12,2,Arronches,,26-04-2020
11,2,Arruda dos Vinhos,5,26-04-2020
1,5,Aveiro,278,26-04-2020
12,3,Avis,,26-04-2020
11,3,Azambuja,7,26-04-2020
13,2,Baião,13,26-04-2020
3,2,Barcelos,202,26-04-2020
2,4,Barrancos,,26-04-2020
15,4,Barreiro,89,26-04-2020
10,4,Batalha,4,26-04-2020
2,5,Beja,9,26-04-2020
5,1,Belmonte,,26-04-2020
14,5,Benavente,29,26-04-2020
10,5,Bombarral,4,26-04-2020
7,3,Borba,,26-04-2020
17,2,Boticas,,26-04-2020
3,3,Braga,1019,26-04-2020
4,2,Bragança,101,26-04-2020
3,4,Cabeceiras de Basto,15,26-04-2020
11,4,Cadaval,5,26-04-2020
10,6,Caldas da Rainha,17,26-04-2020
31,1,Calheta (Madeira),,26-04-2020
45,1,Calheta (São Jorge),4,26-04-2020
16,2,Caminha,14,26-04-2020
12,4,Campo Maior,,26-04-2020
6,2,Cantanhede,50,26-04-2020
4,3,Carrazeda de Ansiães,7,26-04-2020
18,2,Carregal do Sal,12,26-04-2020
14,6,Cartaxo,23,26-04-2020
11,5,Cascais,320,26-04-2020
10,7,Castanheira de Pêra,,26-04-2020
5,2,Castelo Branco,5,26-04-2020
1,6,Castelo de Paiva,10,26-04-2020
12,5,Castelo de Vide,,26-04-2020
18,3,Castro Daire,103,26-04-2020
8,4,Castro Marim,3,26-04-2020
2,6,Castro Verde,,26-04-2020
9,3,Celorico da Beira,9,26-04-2020
3,5,Celorico de Basto,18,26-04-2020
14,7,Chamusca,9,26-04-2020
17,3,Chaves,25,26-04-2020
18,4,Cinfães,9,26-04-2020
6,3,Coimbra,401,26-04-2020
6,4,Condeixa-a-Nova,68,26-04-2020
14,8,Constância,,26-04-2020
14,9,Coruche,36,26-04-2020
49,1,Corvo,,26-04-2020
5,3,Covilhã,7,26-04-2020
12,6,Crato,,26-04-2020
2,7,Cuba,3,26-04-2020
31,2,Câmara de Lobos,34,26-04-2020
12,7,Elvas,7,26-04-2020
14,10,Entroncamento,3,26-04-2020
1,7,Espinho,69,26-04-2020
3,6,Esposende,40,26-04-2020
1,8,Estarreja,59,26-04-2020
7,4,Estremoz,,26-04-2020
3,7,Fafe,79,26-04-2020
8,5,Faro,60,26-04-2020
13,3,Felgueiras,308,26-04-2020
2,8,Ferreira do Alentejo,,26-04-2020
14,11,Ferreira do Zêzere,,26-04-2020
6,5,Figueira da Foz,23,26-04-2020
9,4,Figueira de Castelo Rodrigo,3,26-04-2020
10,8,Figueiró dos Vinhos,4,26-04-2020
9,5,Fornos de Algodres,,26-04-2020
4,4,Freixo de Espada à Cinta,,26-04-2020
12,8,Fronteira,,26-04-2020
31,3,Funchal,30,26-04-2020
5,4,Fundão,,26-04-2020
12,9,Gavião,,26-04-2020
14,12,Golegã,,26-04-2020
