Período,n_cons_csp_gripe_alentejo,n_cons_csp_gripe_algarve,n_cons_csp_gripe_centro,n_cons_csp_gripe_lisboa,n_cons_csp_gripe_norte,n_cons_csp_p_alentejo,n_cons_csp_p_algarve,n_cons_csp_p_centro,n_cons_csp_p_lisboa,n_cons_csp_p_norte,n_cons_csp_np_alentejo,n_cons_csp_np_algarve,n_cons_csp_np_centro,n_cons_csp_np_lisboa,n_cons_csp_np_norte,n_cons_csp_gripe_alentejo,n_cons_csp_gripe_algarve,n_cons_csp_gripe_centro,n_cons_csp_gripe_lisboa,n_cons_csp_gripe_norte
2018-03-03,19.0,22.0,46.0,101.0,77.0,62.0,38.0,122.0,27.0,110.0,927.0,342.0,2206.0,2258.0,2906.0,19.0,22.0,46.0,101.0,77.0
2018-03-04,20.0,8.0,47.0,32.0,59.0,54.0,94.0,0.0,0.0,0.0,877.0,250.0,2121.0,1534.0,2651.0,20.0,8.0,47.0,32.0,59.0
2018-03-05,45.0,24.0,166.0,202.0,299.0,3933.0,2590.0,11556.0,21134.0,28877.0,4912.0,2834.0,15096.0,15388.0,33716.0,45.0,24.0,166.0,202.0,299.0
2018-03-06,48.0,32.0,178.0,173.0,228.0,4358.0,2727.0,11915.0,20916.0,28891.0,4622.0,2705.0,13938.0,13831.0,29680.0,48.0,32.0,178.0,173.0,228.0
2018-03-07,45.0,15.0,141.0,160.0,224.0,3786.0,2395.0,10731.0,19371.0,25828.0,4372.0,2431.0,13015.0,12329.0,26847.0,45.0,15.0,141.0,160.0,224.0
2018-03-08,37.0,27.0,132.0,151.0,248.0,3564.0,2443.0,10648.0,18465.0,25559.0,3743.0,2137.0,12205.0,11627.0,24413.0,37.0,27.0,132.0,151.0,248.0
2018-03-09,25.0,20.0,98.0,118.0,179.0,3039.0,1872.0,7581.0,14794.0,20423.0,3327.0,2017.0,10402.0,9927.0,21506.0,25.0,20.0,98.0,118.0,179.0
2018-03-10,23.0,5.0,44.0,86.0,81.0,41.0,32.0,149.0,21.0,111.0,920.0,312.0,2047.0,2095.0,2825.0,23.0,5.0,44.0,86.0,81.0
2018-03-11,13.0,10.0,46.0,54.0,49.0,28.0,34.0,0.0,0.0,0.0,694.0,230.0,1823.0,1493.0,2478.0,13.0,10.0,46.0,54.0,49.0
2018-03-12,48.0,26.0,130.0,159.0,255.0,3745.0,2528.0,11339.0,20523.0,28743.0,5250.0,2420.0,15193.0,15149.0,32737.0,48.0,26.0,130.0,159.0,255.0
2018-03-13,36.0,12.0,96.0,125.0,206.0,4222.0,2785.0,11651.0,20326.0,28077.0,4714.0,2686.0,13612.0,13566.0,28916.0,36.0,12.0,96.0,125.0,206.0
2018-03-14,25.0,16.0,94.0,97.0,174.0,3537.0,2423.0,10676.0,18834.0,24944.0,3906.0,2327.0,11999.0,11735.0,23799.0,25.0,16.0,94.0,97.0,174.0
2018-03-15,22.0,17.0,90.0,105.0,153.0,3778.0,2560.0,10766.0,18569.0,25698.0,3900.0,2257.0,11801.0,11770.0,24430.0,22.0,17.0,90.0,105.0,153.0
2018-03-16,35.0,8.0,69.0,72.0,156.0,3049.0,2130.0,7620.0,14629.0,20315.0,3228.0,1903.0,10626.0,9441.0,22081.0,35.0,8.0,69.0,72.0,156.0
2018-03-17,18.0,6.0,26.0,55.0,53.0,68.0,29.0,128.0,32.0,103.0,754.0,281.0,2093.0,2043.0,2877.0,18.0,6.0,26.0,55.0,53.0
2018-03-18,9.0,0.0,29.0,37.0,76.0,45.0,64.0,0.0,0.0,0.0,703.0,214.0,1837.0,1488.0,2546.0,9.0,0.0,29.0,37.0,76.0
2018-03-19,45.0,17.0,79.0,125.0,186.0,3836.0,2644.0,11591.0,20668.0,28895.0,4659.0,2786.0,14783.0,14661.0,31653.0,45.0,17.0,79.0,125.0,186.0
2018-03-20,31.0,21.0,72.0,91.0,161.0,4342.0,2685.0,11639.0,20174.0,29319.0,4448.0,2405.0,13230.0,13723.0,28509.0,31.0,21.0,72.0,91.0,161.0
2018-03-21,26.0,7.0,78.0,77.0,134.0,3718.0,2683.0,10766.0,19438.0,26848.0,4273.0,2404.0,12538.0,12974.0,26190.0,26.0,7.0,78.0,77.0,134.0
2018-03-22,19.0,16.0,70.0,80.0,134.0,3869.0,2397.0,11029.0,18388.0,26572.0,3738.0,2086.0,12175.0,11521.0,24312.0,19.0,16.0,70.0,80.0,134.0
2018-03-23,24.0,7.0,65.0,58.0,110.0,3069.0,1986.0,7718.0,14874.0,20829.0,3259.0,1746.0,10115.0,10230.0,21045.0,24.0,7.0,65.0,58.0,110.0
2018-03-24,7.0,5.0,13.0,39.0,38.0,75.0,91.0,122.0,29.0,107.0,817.0,244.0,2065.0,1983.0,2744.0,7.0,5.0,13.0,39.0,38.0
2018-03-25,7.0,1.0,34.0,38.0,36.0,44.0,21.0,0.0,0.0,0.0,663.0,230.0,1784.0,1311.0,2290.0,7.0,1.0,34.0,38.0,36.0
2018-03-26,32.0,14.0,89.0,76.0,100.0,3499.0,2453.0,11242.0,19571.0,25991.0,4297.0,2487.0,13858.0,14019.0,29243.0,32.0,14.0,89.0,76.0,100.0
2018-03-27,20.0,12.0,53.0,53.0,113.0,4064.0,2672.0,10948.0,19461.0,26479.0,4079.0,2341.0,12401.0,12461.0,26290.0,20.0,12.0,53.0,53.0,113.0
2018-03-28,26.0,6.0,52.0,53.0,108.0,3541.0,2305.0,10166.0,17895.0,24270.0,3938.0,2052.0,11284.0,11355.0,23085.0,26.0,6.0,52.0,53.0,108.0
2018-03-29,14.0,14.0,56.0,52.0,98.0,2868.0,2129.0,9423.0,16028.0,22585.0,3009.0,1800.0,10152.0,9894.0,20649.0,14.0,14.0,56.0,52.0,98.0
2018-03-30,6.0,0.0,30.0,17.0,39.0,67.0,5.0,2.0,0.0,1.0,741.0,255.0,1801.0,1166.0,2231.0,6.0,0.0,30.0,17.0,39.0
2018-03-31,7.0,0.0,24.0,36.0,29.0,57.0,37.0,114.0,21.0,102.0,787.0,273.0,1996.0,1801.0,2775.0,7.0,0.0,24.0,36.0,29.0
2018-04-01,7.0,0.0,13.0,21.0,33.0,33.0,40.0,7.0,0.0,0.0,619.0,105.0,1314.0,927.0,1554.0,7.0,0.0,13.0,21.0,33.0
2018-04-02,18.0,8.0,53.0,64.0,95.0,2167.0,2411.0,8604.0,17885.0,19899.0,2771.0,2444.0,11494.0,13782.0,23281.0,18.0,8.0,53.0,64.0,95.0
2018-04-03,22.0,8.0,54.0,43.0,106.0,3779.0,2560.0,10670.0,18941.0,25937.0,4532.0,2361.0,13511.0,13075.0,29633.0,22.0,8.0,54.0,43.0,106.0
2018-04-04,12.0,13.0,44.0,49.0,80.0,3583.0,2359.0,10241.0,18689.0,25076.0,4343.0,2182.0,12990.0,12630.0,27894.0,12.0,13.0,44.0,49.0,80.0
2018-04-05,13.0,19.0,55.0,56.0,91.0,3962.0,2263.0,10381.0,18377.0,25353.0,4119.0,2090.0,12149.0,12091.0,26118.0,13.0,19.0,55.0,56.0,91.0
2018-04-06,20.0,5.0,35.0,45.0,71.0,3093.0,1987.0,7421.0,14937.0,19950.0,3375.0,1751.0,10075.0,10412.0,21303.0,20.0,5.0,35.0,45.0,71.0
2018-04-07,12.0,1.0,27.0,34.0,38.0,94.0,54.0,109.0,23.0,114.0,749.0,276.0,1874.0,1908.0,2585.0,12.0,1.0,27.0,34.0,38.0
2018-04-08,14.0,0.0,19.0,26.0,39.0,84.0,4.0,0.0,0.0,0.0,719.0,224.0,1485.0,1273.0,2207.0,14.0,0.0,19.0,26.0,39.0
2018-04-09,18.0,9.0,59.0,54.0,87.0,3919.0,2884.0,11248.0,21673.0,29899.0,4720.0,2688.0,14281.0,15511.0,34106.0,18.0,9.0,59.0,54.0,87.0
2018-04-10,12.0,5.0,45.0,44.0,82.0,4185.0,2791.0,11534.0,20171.0,28728.0,4328.0,2206.0,13803.0,12803.0,30033.0,12.0,5.0,45.0,44.0,82.0
2018-04-11,15.0,13.0,42.0,42.0,65.0,3931.0,2564.0,10710.0,19521.0,26987.0,4384.0,2464.0,12439.0,12823.0,27441.0,15.0,13.0,42.0,42.0,65.0
2018-04-12,16.0,7.0,41.0,48.0,80.0,3773.0,2322.0,10631.0,18367.0,26658.0,3658.0,2069.0,12314.0,11095.0,25202.0,16.0,7.0,41.0,48.0,80.0
2018-04-13,15.0,10.0,42.0,42.0,67.0,3241.0,2005.0,7456.0,14771.0,20549.0,3584.0,1916.0,10237.0,10334.0,22324.0,15.0,10.0,42.0,42.0,67.0
2018-04-14,10.0,0.0,22.0,35.0,14.0,81.0,24.0,106.0,18.0,122.0,790.0,309.0,2102.0,1955.0,2471.0,10.0,0.0,22.0,35.0,14.0
2018-04-15,7.0,1.0,22.0,18.0,24.0,82.0,5.0,0.0,0.0,0.0,654.0,249.0,1680.0,1323.0,2284.0,7.0,1.0,22.0,18.0,24.0
2018-04-16,25.0,7.0,68.0,51.0,87.0,3958.0,2916.0,11899.0,22127.0,30779.0,4909.0,2741.0,16276.0,15563.0,34238.0,25.0,7.0,68.0,51.0,87.0
2018-04-17,13.0,11.0,20.0,30.0,68.0,4235.0,3033.0,11915.0,20966.0,29676.0,4359.0,2402.0,13157.0,13523.0,28902.0,13.0,11.0,20.0,30.0,68.0
2018-04-18,8.0,12.0,31.0,33.0,44.0,3750.0,2607.0,10363.0,19316.0,25742.0,4151.0,2384.0,11600.0,12049.0,25383.0,8.0,12.0,31.0,33.0,44.0
2018-04-19,14.0,7.0,34.0,34.0,50.0,2974.0,2071.0,8471.0,15757.0,21883.0,3378.0,1920.0,10431.0,10502.0,22034.0,14.0,7.0,34.0,34.0,50.0
2018-04-20,15.0,8.0,33.0,24.0,57.0,2401.0,1701.0,6143.0,13257.0,17445.0,3028.0,1681.0,9280.0,9308.0,19733.0,15.0,8.0,33.0,24.0,57.0
2018-04-21,6.0,2.0,14.0,21.0,28.0,62.0,41.0,96.0,27.0,134.0,744.0,276.0,2013.0,1971.0,2619.0,6.0,2.0,14.0,21.0,28.0
2018-04-22,9.0,2.0,19.0,17.0,25.0,59.0,68.0,0.0,0.0,0.0,618.0,220.0,1841.0,1261.0,2563.0,9.0,2.0,19.0,17.0,25.0
2018-04-23,17.0,6.0,41.0,40.0,63.0,4007.0,2525.0,11351.0,20684.0,27614.0,4766.0,2619.0,15917.0,15505.0,33678.0,17.0,6.0,41.0,40.0,63.0
2018-04-24,7.0,7.0,17.0,31.0,44.0,4279.0,2664.0,10940.0,19654.0,26878.0,4195.0,2421.0,13169.0,12948.0,28382.0,7.0,7.0,17.0,31.0,44.0
2018-04-25,13.0,1.0,14.0,4.0,20.0,66.0,47.0,0.0,0.0,0.0,745.0,247.0,1796.0,1094.0,2329.0,13.0,1.0,14.0,4.0,20.0
2018-04-26,4.0,3.0,36.0,22.0,47.0,3805.0,2342.0,9870.0,18286.0,24348.0,4110.0,2377.0,12817.0,12722.0,28184.0,4.0,3.0,36.0,22.0,47.0
2018-04-27,3.0,4.0,33.0,23.0,47.0,3039.0,1950.0,7352.0,14800.0,19066.0,3653.0,1912.0,10710.0,11155.0,22802.0,3.0,4.0,33.0,23.0,47.0
2018-04-28,7.0,0.0,11.0,19.0,7.0,83.0,72.0,95.0,33.0,100.0,801.0,239.0,1866.0,1876.0,2494.0,7.0,0.0,11.0,19.0,7.0
2018-04-29,0.0,1.0,7.0,21.0,17.0,88.0,90.0,0.0,0.0,0.0,680.0,182.0,1734.0,1300.0,2278.0,0.0,1.0,7.0,21.0,17.0
2018-04-30,5.0,12.0,28.0,38.0,42.0,3033.0,2217.0,8670.0,16947.0,23165.0,4120.0,2427.0,12850.0,13616.0,30862.0,5.0,12.0,28.0,38.0,42.0
2018-05-01,5.0,0.0,3.0,10.0,18.0,79.0,58.0,1.0,0.0,0.0,755.0,181.0,1739.0,1150.0,2306.0,5.0,0.0,3.0,10.0,18.0
2018-05-02,8.0,6.0,34.0,38.0,44.0,3343.0,2287.0,10104.0,17007.0,22529.0,5242.0,2415.0,14625.0,12950.0,29194.0,8.0,6.0,34.0,38.0,44.0
2018-05-03,6.0,6.0,24.0,21.0,41.0,3675.0,2462.0,10428.0,15690.0,21697.0,4116.0,2106.0,13013.0,11015.0,24762.0,6.0,6.0,24.0,21.0,41.0
2018-05-04,5.0,2.0,29.0,22.0,32.0,3300.0,2270.0,7249.0,14386.0,20162.0,3726.0,2164.0,10722.0,11806.0,26107.0,5.0,2.0,29.0,22.0,32.0
2018-05-05,6.0,0.0,14.0,19.0,12.0,28.0,36.0,134.0,13.0,104.0,851.0,284.0,1937.0,1866.0,2555.0,6.0,0.0,14.0,19.0,12.0
2018-05-06,3.0,0.0,18.0,9.0,6.0,52.0,3.0,0.0,0.0,0.0,701.0,275.0,1669.0,1237.0,2060.0,3.0,0.0,18.0,9.0,6.0
2018-05-07,13.0,12.0,26.0,31.0,45.0,4002.0,2781.0,12201.0,21484.0,29674.0,4924.0,2704.0,16322.0,17012.0,35285.0,13.0,12.0,26.0,31.0,45.0
2018-05-08,6.0,3.0,13.0,11.0,21.0,3702.0,1554.0,7921.0,11693.0,16790.0,3671.0,1484.0,9056.0,8737.0,17992.0,6.0,3.0,13.0,11.0,21.0
2018-05-09,8.0,7.0,18.0,9.0,21.0,3151.0,1628.0,6555.0,10830.0,15652.0,3840.0,1465.0,8131.0,7701.0,17227.0,8.0,7.0,18.0,9.0,21.0
2018-05-10,4.0,3.0,30.0,13.0,18.0,2745.0,1335.0,5837.0,9652.0,15031.0,3173.0,1186.0,7646.0,7106.0,16377.0,4.0,3.0,30.0,13.0,18.0
2018-05-11,4.0,3.0,19.0,30.0,43.0,3189.0,2299.0,8051.0,17856.0,23129.0,3871.0,2431.0,14002.0,14570.0,32634.0,4.0,3.0,19.0,30.0,43.0
2018-05-12,0.0,1.0,8.0,27.0,28.0,71.0,29.0,120.0,27.0,107.0,826.0,345.0,1931.0,2070.0,2404.0,0.0,1.0,8.0,27.0,28.0
2018-05-13,5.0,1.0,6.0,8.0,9.0,63.0,2.0,6.0,0.0,0.0,716.0,292.0,1676.0,1288.0,2192.0,5.0,1.0,6.0,8.0,9.0
2018-05-14,11.0,7.0,30.0,28.0,41.0,4033.0,3095.0,12046.0,22959.0,30938.0,5075.0,2961.0,16796.0,17336.0,37745.0,11.0,7.0,30.0,28.0,41.0
2018-05-15,9.0,5.0,20.0,17.0,44.0,4393.0,3156.0,12516.0,21487.0,30463.0,4839.0,2834.0,14733.0,14624.0,32611.0,9.0,5.0,20.0,17.0,44.0
2018-05-16,13.0,9.0,22.0,19.0,30.0,3943.0,2734.0,11342.0,19706.0,27148.0,4035.0,2423.0,13270.0,13468.0,27671.0,13.0,9.0,22.0,19.0,30.0
2018-05-17,9.0,7.0,19.0,12.0,24.0,3901.0,2861.0,11071.0,19545.0,27774.0,4184.0,2400.0,12641.0,12921.0,26565.0,9.0,7.0,19.0,12.0,24.0
2018-05-18,3.0,3.0,20.0,21.0,35.0,3188.0,2184.0,8179.0,16295.0,21584.0,3409.0,1861.0,10624.0,10974.0,22635.0,3.0,3.0,20.0,21.0,35.0
2018-05-19,3.0,0.0,11.0,15.0,18.0,65.0,29.0,129.0,30.0,102.0,817.0,289.0,1947.0,1789.0,2484.0,3.0,0.0,11.0,15.0,18.0
2018-05-20,3.0,1.0,7.0,8.0,7.0,59.0,22.0,0.0,0.0,0.0,643.0,261.0,1597.0,1340.0,2285.0,3.0,1.0,7.0,8.0,7.0
2018-05-21,12.0,5.0,21.0,17.0,28.0,3896.0,2840.0,10844.0,21712.0,30041.0,4553.0,2922.0,14113.0,15739.0,33703.0,12.0,5.0,21.0,17.0,28.0
2018-05-22,7.0,3.0,21.0,20.0,31.0,4327.0,2871.0,10767.0,21061.0,28189.0,4566.0,2712.0,12958.0,13837.0,28150.0,7.0,3.0,21.0,20.0,31.0
2018-05-23,7.0,3.0,15.0,19.0,23.0,3735.0,2437.0,10587.0,19272.0,26434.0,4256.0,2029.0,12829.0,13011.0,27007.0,7.0,3.0,15.0,19.0,23.0
2018-05-24,8.0,5.0,21.0,21.0,38.0,3720.0,2498.0,10348.0,18659.0,26473.0,3619.0,2164.0,11755.0,11810.0,25137.0,8.0,5.0,21.0,21.0,38.0
2018-05-25,8.0,2.0,13.0,17.0,26.0,3038.0,1994.0,7065.0,14857.0,20448.0,3343.0,1766.0,10455.0,10703.0,21476.0,8.0,2.0,13.0,17.0,26.0
2018-05-26,1.0,1.0,2.0,6.0,14.0,77.0,25.0,125.0,25.0,103.0,772.0,300.0,1922.0,1787.0,2483.0,1.0,1.0,2.0,6.0,14.0
2018-05-27,2.0,0.0,8.0,13.0,15.0,91.0,39.0,35.0,0.0,0.0,690.0,228.0,1773.0,1345.0,2259.0,2.0,0.0,8.0,13.0,15.0
2018-05-28,14.0,6.0,14.0,23.0,37.0,3971.0,2737.0,11066.0,20764.0,28789.0,4770.0,2624.0,15104.0,15324.0,33247.0,14.0,6.0,14.0,23.0,37.0
2018-05-29,6.0,4.0,20.0,17.0,46.0,4172.0,2897.0,11043.0,20187.0,27229.0,4730.0,2466.0,13219.0,13286.0,28464.0,6.0,4.0,20.0,17.0,46.0
2018-05-30,13.0,3.0,22.0,29.0,18.0,3486.0,2616.0,10089.0,18514.0,25162.0,4074.0,2098.0,12005.0,12186.0,25287.0,13.0,3.0,22.0,29.0,18.0
2018-05-31,1.0,0.0,12.0,5.0,5.0,75.0,20.0,44.0,0.0,1.0,742.0,248.0,1657.0,1069.0,2092.0,1.0,0.0,12.0,5.0,5.0
2018-06-01,9.0,0.0,11.0,22.0,25.0,2368.0,1814.0,5979.0,12160.0,16392.0,3204.0,1677.0,9998.0,10711.0,23155.0,9.0,0.0,11.0,22.0,25.0
2018-06-02,2.0,0.0,9.0,16.0,6.0,67.0,2.0,147.0,10.0,108.0,691.0,321.0,1809.0,1842.0,2298.0,2.0,0.0,9.0,16.0,6.0
2018-06-03,7.0,0.0,13.0,12.0,5.0,57.0,0.0,24.0,0.0,0.0,667.0,242.0,1641.0,1321.0,2214.0,7.0,0.0,13.0,12.0,5.0
2018-06-04,9.0,8.0,24.0,28.0,42.0,3926.0,2657.0,11582.0,20989.0,28921.0,5312.0,2824.0,16232.0,16335.0,36319.0,9.0,8.0,24.0,28.0,42.0
2018-06-05,7.0,2.0,13.0,31.0,35.0,4133.0,2702.0,11450.0,20544.0,27417.0,4747.0,2509.0,13879.0,14614.0,29930.0,7.0,2.0,13.0,31.0,35.0
2018-06-06,7.0,5.0,27.0,19.0,16.0,3726.0,2733.0,10485.0,19642.0,25535.0,4389.0,2357.0,13085.0,13195.0,27353.0,7.0,5.0,27.0,19.0,16.0
2018-06-07,6.0,4.0,20.0,24.0,21.0,3718.0,2624.0,10506.0,18322.0,25096.0,3925.0,2318.0,11996.0,11381.0,24139.0,6.0,4.0,20.0,24.0,21.0
2018-06-08,7.0,2.0,15.0,12.0,25.0,2913.0,2143.0,7426.0,15372.0,19281.0,3200.0,1855.0,10631.0,10817.0,21846.0,7.0,2.0,15.0,12.0,25.0
2018-06-09,0.0,0.0,5.0,12.0,12.0,97.0,7.0,124.0,36.0,104.0,753.0,299.0,1818.0,1762.0,2262.0,0.0,0.0,5.0,12.0,12.0
2018-06-10,3.0,0.0,4.0,5.0,11.0,63.0,1.0,0.0,0.0,0.0,717.0,263.0,1654.0,1185.0,2095.0,3.0,0.0,4.0,5.0,11.0
2018-06-11,9.0,2.0,21.0,34.0,40.0,3809.0,2624.0,11556.0,20363.0,28384.0,4719.0,2456.0,15425.0,15420.0,33100.0,9.0,2.0,21.0,34.0,40.0
2018-06-12,13.0,0.0,16.0,25.0,30.0,4162.0,2672.0,11455.0,19633.0,27558.0,4554.0,2250.0,13312.0,13339.0,28807.0,13.0,0.0,16.0,25.0,30.0
2018-06-13,6.0,6.0,8.0,15.0,20.0,3557.0,2641.0,10427.0,15675.0,24079.0,3714.0,2116.0,11786.0,10434.0,24179.0,6.0,6.0,8.0,15.0,20.0
2018-06-14,1.0,5.0,15.0,19.0,25.0,3516.0,2618.0,10102.0,18778.0,25296.0,3727.0,2054.0,11586.0,11746.0,24271.0,1.0,5.0,15.0,19.0,25.0
2018-06-15,2.0,0.0,15.0,11.0,27.0,2507.0,1427.0,5919.0,10500.0,17419.0,2694.0,1336.0,7889.0,7153.0,17972.0,2.0,0.0,15.0,11.0,27.0
2018-06-16,5.0,0.0,5.0,11.0,13.0,75.0,36.0,100.0,30.0,110.0,728.0,284.0,1989.0,1882.0,2526.0,5.0,0.0,5.0,11.0,13.0
2018-06-17,6.0,0.0,10.0,11.0,18.0,36.0,7.0,0.0,0.0,0.0,665.0,230.0,1714.0,1245.0,2188.0,6.0,0.0,10.0,11.0,18.0
2018-06-18,3.0,2.0,23.0,18.0,24.0,3671.0,3028.0,11273.0,20937.0,28385.0,4447.0,2611.0,15131.0,15233.0,30973.0,3.0,2.0,23.0,18.0,24.0
2018-06-19,3.0,1.0,9.0,15.0,21.0,3984.0,2829.0,10938.0,19647.0,26854.0,3946.0,2311.0,12817.0,12894.0,26775.0,3.0,1.0,9.0,15.0,21.0
2018-06-20,5.0,4.0,12.0,13.0,14.0,3662.0,2532.0,9869.0,18006.0,24398.0,4085.0,2062.0,11199.0,11507.0,23791.0,5.0,4.0,12.0,13.0,14.0
2018-06-21,3.0,3.0,11.0,15.0,17.0,3649.0,2747.0,10305.0,18567.0,25126.0,3690.0,2085.0,11828.0,11632.0,24220.0,3.0,3.0,11.0,15.0,17.0
2018-06-22,8.0,3.0,12.0,8.0,26.0,2871.0,2232.0,7111.0,14552.0,19452.0,2981.0,1679.0,9567.0,10101.0,20165.0,8.0,3.0,12.0,8.0,26.0
2018-06-23,3.0,1.0,3.0,8.0,9.0,114.0,68.0,136.0,33.0,106.0,778.0,236.0,1954.0,1722.0,2405.0,3.0,1.0,3.0,8.0,9.0
2018-06-24,2.0,1.0,2.0,9.0,11.0,79.0,23.0,0.0,0.0,0.0,724.0,251.0,1900.0,1248.0,2237.0,2.0,1.0,2.0,9.0,11.0
2018-06-25,8.0,4.0,13.0,22.0,22.0,3490.0,2837.0,10489.0,19569.0,26183.0,4254.0,2332.0,14005.0,14287.0,29692.0,8.0,4.0,13.0,22.0,22.0
2018-06-26,5.0,1.0,7.0,6.0,40.0,3813.0,2954.0,10680.0,18964.0,26300.0,4321.0,2106.0,12947.0,13199.0,27445.0,5.0,1.0,7.0,6.0,40.0
2018-06-27,4.0,3.0,9.0,8.0,17.0,3497.0,2513.0,9652.0,18434.0,23838.0,3881.0,1960.0,11735.0,12340.0,24922.0,4.0,3.0,9.0,8.0,17.0
2018-06-28,4.0,5.0,14.0,10.0,31.0,3227.0,2215.0,8977.0,17053.0,22031.0,3434.0,1804.0,10694.0,10798.0,22215.0,4.0,5.0,14.0,10.0,31.0
2018-06-29,6.0,0.0,9.0,7.0,15.0,2391.0,2003.0,5762.0,11369.0,16773.0,2706.0,1544.0,8861.0,8366.0,18733.0,6.0,0.0,9.0,7.0,15.0
2018-06-30,0.0,2.0,15.0,7.0,7.0,89.0,67.0,102.0,20.0,113.0,771.0,253.0,1863.0,1834.0,2396.0,0.0,2.0,15.0,7.0,7.0
2018-07-01,1.0,0.0,12.0,3.0,0.0,21.0,42.0,1.0,0.0,0.0,663.0,265.0,1715.0,1235.0,2125.0,1.0,0.0,12.0,3.0,0.0
2018-07-02,7.0,2.0,15.0,12.0,24.0,3248.0,2536.0,10221.0,19217.0,26274.0,4527.0,2608.0,14920.0,15039.0,32923.0,7.0,2.0,15.0,12.0,24.0
2018-07-03,3.0,3.0,11.0,19.0,37.0,3430.0,2422.0,10270.0,18632.0,25792.0,4332.0,2235.0,12747.0,13023.0,28460.0,3.0,3.0,11.0,19.0,37.0
2018-07-04,1.0,4.0,15.0,17.0,14.0,3292.0,2321.0,9251.0,17606.0,23948.0,4103.0,2008.0,11097.0,11975.0,25484.0,1.0,4.0,15.0,17.0,14.0
2018-07-05,2.0,0.0,10.0,12.0,10.0,3355.0,2344.0,9631.0,17622.0,23928.0,3785.0,1949.0,11198.0,11456.0,23637.0,2.0,0.0,10.0,12.0,10.0
2018-07-06,3.0,1.0,7.0,9.0,7.0,2672.0,2031.0,6908.0,14309.0,19270.0,3171.0,1684.0,9627.0,10010.0,20435.0,3.0,1.0,7.0,9.0,7.0
2018-07-07,0.0,0.0,6.0,5.0,7.0,42.0,6.0,113.0,17.0,117.0,767.0,355.0,1908.0,1748.0,2325.0,0.0,0.0,6.0,5.0,7.0
2018-07-08,1.0,2.0,4.0,8.0,5.0,28.0,7.0,0.0,0.0,0.0,689.0,256.0,1692.0,1166.0,2083.0,1.0,2.0,4.0,8.0,5.0
2018-07-09,5.0,3.0,12.0,16.0,14.0,3416.0,2635.0,10326.0,19150.0,25763.0,4365.0,2265.0,13720.0,13845.0,28339.0,5.0,3.0,12.0,16.0,14.0
2018-07-10,6.0,1.0,8.0,6.0,19.0,3694.0,2627.0,10366.0,18835.0,25799.0,4246.0,2277.0,12448.0,12877.0,26988.0,6.0,1.0,8.0,6.0,19.0
2018-07-11,2.0,2.0,11.0,12.0,11.0,3362.0,2309.0,9932.0,17740.0,23794.0,3966.0,2044.0,11834.0,12038.0,24361.0,2.0,2.0,11.0,12.0,11.0
2018-07-12,3.0,0.0,10.0,11.0,16.0,3454.0,2527.0,9925.0,17959.0,24067.0,3425.0,1983.0,11588.0,11473.0,23402.0,3.0,0.0,10.0,11.0,16.0
2018-07-13,0.0,3.0,10.0,8.0,10.0,2647.0,2116.0,7052.0,14438.0,19896.0,3026.0,1827.0,9784.0,10233.0,21038.0,0.0,3.0,10.0,8.0,10.0
2018-07-14,4.0,0.0,4.0,9.0,9.0,79.0,40.0,126.0,25.0,118.0,743.0,267.0,1914.0,1804.0,2522.0,4.0,0.0,4.0,9.0,9.0
2018-07-15,4.0,0.0,1.0,6.0,8.0,57.0,8.0,0.0,0.0,0.0,697.0,286.0,1783.0,1225.0,2232.0,4.0,0.0,1.0,6.0,8.0
2018-07-16,3.0,1.0,11.0,12.0,11.0,3207.0,2436.0,9283.0,18745.0,25224.0,3963.0,2299.0,13833.0,13723.0,29989.0,3.0,1.0,11.0,12.0,11.0
2018-07-17,2.0,3.0,10.0,6.0,20.0,3655.0,2502.0,9994.0,18370.0,25468.0,3890.0,2358.0,12397.0,12488.0,26412.0,2.0,3.0,10.0,6.0,20.0
2018-07-18,2.0,1.0,9.0,8.0,11.0,3364.0,2252.0,9110.0,17161.0,24022.0,3592.0,1970.0,11674.0,11369.0,24772.0,2.0,1.0,9.0,8.0,11.0
2018-07-19,4.0,1.0,7.0,6.0,21.0,3305.0,2256.0,9441.0,17561.0,23550.0,3576.0,1954.0,10985.0,11139.0,23196.0,4.0,1.0,7.0,6.0,21.0
2018-07-20,1.0,1.0,11.0,6.0,9.0,2503.0,1982.0,6773.0,13798.0,18958.0,2983.0,1705.0,9796.0,9895.0,20052.0,1.0,1.0,11.0,6.0,9.0
2018-07-21,0.0,0.0,7.0,3.0,9.0,68.0,36.0,106.0,35.0,110.0,716.0,347.0,1982.0,1766.0,2419.0,0.0,0.0,7.0,3.0,9.0
2018-07-22,0.0,0.0,3.0,3.0,4.0,52.0,68.0,0.0,0.0,0.0,648.0,228.0,1692.0,1172.0,2030.0,0.0,0.0,3.0,3.0,4.0
2018-07-23,4.0,3.0,12.0,6.0,12.0,2947.0,2342.0,9479.0,17990.0,24165.0,4221.0,2365.0,13649.0,13518.0,29408.0,4.0,3.0,12.0,6.0,12.0
2018-07-24,3.0,0.0,7.0,13.0,20.0,3409.0,2507.0,9450.0,17428.0,24387.0,3838.0,2160.0,11689.0,12373.0,26042.0,3.0,0.0,7.0,13.0,20.0
